activity_year,derived_msa-md,state_code,county_code,census_tract,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,loan_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution
2024,41860,48,141,990800,Conventional: First Lien,Single Family (1-4): Site-Built,Hispanic or Latino,White,Male,1,1,450000,75,6.45,1.0,0,9800,3000,2800,580,0,360,,,0,0,0,0,600000,Site-Built,Owner-occupied as Principal Dwelling,,,1,,115000,30,1,1,Hispanic or Latino,Hispanic or Latino,1,1,White,White,1,1,Male,Female,1,1,47,45,0,0,1,1
2024,38060,45,019,130200,Conventional: First Lien,Single Family (1-4): Site-Built,Not Hispanic or Latino,Asian,Female,1,1,375000,81,6.85,1.6,0,8100,2500,2300,470,0,360,,,0,0,0,0,462963,Site-Built,Owner-occupied as Principal Dwelling,,,1,,86000,36,1,1,Not Hispanic or Latino,Not Hispanic or Latino,1,1,Asian,Asian,1,1,Female,Male,1,1,42,40,0,0,1,1
2024,12060,01,073,10200,Conventional: First Lien,Single Family (1-4): Site-Built,Hispanic or Latino,Black or African American,Female,1,1,310000,87,7.35,2.5,0,6700,2050,1950,350,0,360,,,0,0,0,0,356322,Site-Built,Owner-occupied as Principal Dwelling,,,1,,71000,43,1,1,Hispanic or Latino,Hispanic or Latino,1,1,Black or African American,Black or African American,1,1,Female,Male,1,1,36,34,0,0,1,1
2024,14460,04,013,21600,Conventional: First Lien,Single Family (1-4): Site-Built,Not Hispanic or Latino,White,Male,1,1,510000,68,6.0,0.5,0,10900,3400,3200,650,0,360,,,0,0,0,0,750000,Site-Built,Owner-occupied as Principal Dwelling,,,1,,165000,24,1,1,Not Hispanic or Latino,Not Hispanic or Latino,1,1,White,White,1,1,Male,Female,1,1,54,52,1,0,1,1
2024,33100,11,001,950100,Conventional: First Lien,Single Family (1-4): Site-Built,Hispanic or Latino,Asian,Male,1,1,395000,79,6.65,1.4,0,8500,2600,2400,490,0,360,,,0,0,0,0,500000,Site-Built,Owner-occupied as Principal Dwelling,,,1,,94000,34,1,1,Hispanic or Latino,Hispanic or Latino,1,1,Asian,Asian,1,1,Male,Female,1,1,45,43,0,0,1,1
2024,35620,17,031,80400,Conventional: First Lien,Single Family (1-4): Site-Built,Not Hispanic or Latino,White,Female,1,1,340000,83,6.95,1.8,0,7300,2250,2050,420,0,360,,,0,0,0,0,409639,Site-Built,Owner-occupied as Principal Dwelling,,,1,,81000,37,1,1,Not Hispanic or Latino,Not Hispanic or Latino,1,1,White,White,1,1,Female,Male,1,1,39,37,0,0,1,1
2024,16980,06,037,06037203001,Conventional: First lien site-built,Site-built,Not Hispanic or Latino,White,Male,1,1,385000,85,7.12,NA,0,8500,3500,4000,0,500,360,NA,NA,0,0,0,0,453000,1,1,NA,NA,1,NA,125000,38,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,47,45,0,0,1,1
2024,31080,12,057,12057002404,Conventional: First lien site-built,Site-built,Not Hispanic or Latino,Black or African American,Female,1,1,290000,92,7.45,NA,0,7200,2800,3500,0,300,360,NA,NA,0,0,0,0,315000,1,1,NA,NA,1,NA,78000,42,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,38,40,0,0,1,1
2024,19100,17,031,17031800100,FHA: First lien site-built,Site-built,Hispanic or Latino,White,Male,1,2,245000,88,6.85,NA,0,9500,4200,4500,1000,0,360,NA,NA,0,0,0,0,278000,1,1,NA,NA,1,NA,65000,45,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,34,32,0,0,1,1
2024,26420,21,111,21111001503,Conventional: First lien site-built,Site-built,Not Hispanic or Latino,Asian,Female,1,1,420000,80,6.99,NA,0,11500,5000,5500,500,750,360,NA,NA,0,0,0,0,525000,1,1,NA,NA,1,NA,185000,33,1,1,2,2,1,1,3,3,1,1,2,1,1,1,1,52,NA,1,NA,1,1
2024,35620,36,047,36047002800,Conventional: First lien site-built,Site-built,Not Hispanic or Latino,White,Male,1,1,560000,75,7.25,NA,0,14000,6000,7000,1000,1000,360,NA,NA,0,0,0,0,746000,1,1,NA,NA,1,NA,220000,29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,41,39,0,0,1,1
2024,41860,48,113,48113004802,VA: First lien site-built,Site-built,Not Hispanic or Latino,American Indian or Alaska Native,Female,1,1,315000,95,6.55,NA,0,7800,3200,3800,0,0,360,NA,NA,0,0,0,0,332000,1,1,NA,NA,1,NA,88000,41,1,1,1,1,1,1,4,4,1,1,2,2,1,1,1,29,27,0,0,1,1
2024,38060,42,003,42003002100,Conventional: First lien site-built,Site-built,Hispanic or Latino,Black or African American,Male,1,1,198000,90,7.65,NA,0,6500,2800,3000,0,0,360,NA,NA,0,0,0,0,220000,1,1,NA,NA,1,NA,54000,48,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,31,29,0,0,1,1
2024,12060,13,089,13089001207,Conventional: First lien site-built,Site-built,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Female,1,1,475000,82,7.02,NA,0,12500,5500,6000,500,500,360,NA,NA,0,0,0,0,579000,1,1,NA,NA,1,NA,165000,35,1,1,1,1,1,1,5,5,1,1,2,2,1,1,1,44,42,0,0,1,1
2024,14460,29,189,29189001904,Conventional: First lien site-built,Site-built,Not Hispanic or Latino,White,Male,1,1,380000,78,7.18,NA,0,10200,4500,4800,0,700,360,NA,NA,0,0,0,0,487000,1,1,NA,NA,1,NA,135000,31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,37,0,0,1,1
2024,33100,39,035,39035002800,Conventional: First lien site-built,Site-built,Not Hispanic or Latino,Asian,Female,1,1,510000,73,6.78,NA,0,13500,6000,6500,1000,1000,360,NA,NA,0,0,0,0,698000,1,1,NA,NA,1,NA,210000,27,1,1,2,2,1,1,3,3,1,1,2,2,1,1,1,48,46,0,0,1,1
2024,49340,53,033,53033001502,Conventional: First lien site-built,Site-built,Not Hispanic or Latino,White,Male,1,1,445000,86,7.35,NA,0,11800,5200,5800,500,500,360,NA,NA,0,0,0,0,517000,1,1,NA,NA,1,NA,175000,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,42,40,0,0,1,1
2024,37980,42,045,42045000700,FHA: First lien site-built,Site-built,Hispanic or Latino,White,Female,1,2,275000,91,6.92,NA,0,9800,4100,4600,0,0,360,NA,NA,0,0,0,0,302000,1,1,NA,NA,1,NA,72000,44,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,36,34,0,0,1,1
2024,19740,18,057,18057002103,Conventional: First lien site-built,Site-built,Not Hispanic or Latino,Black or African American,Male,3,1,150000,88,7.55,NA,0,0,0,0,0,0,360,NA,NA,0,0,0,0,170000,1,1,NA,NA,1,NA,48000,52,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,28,26,0,0,1,1
2024,42680,49,035,49035001204,Conventional: First lien site-built,Site-built,Not Hispanic or Latino,White,Female,1,1,365000,79,7.28,NA,0,10500,4800,5200,0,700,360,NA,NA,0,0,0,0,462000,1,1,NA,NA,1,NA,148000,30,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,45,43,0,0,1,1
2024,23540,27,037,27037001400,Conventional: First lien site-built,Site-built,Hispanic or Latino,Asian,Male,1,1,625000,70,6.89,NA,0,15500,7000,7500,1000,1500,360,NA,NA,0,0,0,0,893000,1,1,NA,NA,1,NA,285000,25,1,1,1,2,1,1,3,3,1,1,1,1,1,1,1,50,48,0,0,1,1
2024,38900,41,051,41051000901,Conventional: First lien site-built,Site-built,Not Hispanic or Latino,White,Female,1,1,295000,84,7.41,NA,0,8800,3900,4300,0,400,360,NA,NA,0,0,0,0,351000,1,1,NA,NA,1,NA,95000,37,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,37,35,0,0,1,1
2024,45300,51,107,51107001802,VA: First lien site-built,Site-built,Not Hispanic or Latino,Black or African American,Male,1,1,330000,96,6.48,NA,0,8100,3400,3900,0,0,360,NA,NA,0,0,0,0,344000,1,1,NA,NA,1,NA,82000,40,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,33,31,0,0,1,1
2024,29820,22,071,22071002804,Conventional: First lien site-built,Site-built,Not Hispanic or Latino,Asian,Female,1,1,480000,77,6.95,NA,0,12800,5800,6200,500,500,360,NA,NA,0,0,0,0,623000,1,1,NA,NA,1,NA,195000,28,1,1,2,2,1,1,3,3,1,1,2,2,1,1,1,46,44,0,0,1,1
2024,38300,41,067,41067002100,Conventional: First lien site-built,Site-built,Hispanic or Latino,White,Male,1,1,218000,89,7.52,NA,0,7100,3100,3400,0,0,360,NA,NA,0,0,0,0,245000,1,1,NA,NA,1,NA,58000,46,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,28,0,0,1,1
2024,18880,17,093,17093001503,Conventional: First lien site-built,Site-built,Not Hispanic or Latino,White,Female,1,1,410000,81,7.11,NA,0,11200,5100,5500,0,600,360,NA,NA,0,0,0,0,506000,1,1,NA,NA,1,NA,165000,33,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,43,41,0,0,1,1
2024,26140,21,111,21111002706,FHA: First lien site-built,Site-built,Not Hispanic or Latino,Black or African American,Male,1,2,265000,93,6.88,NA,0,9200,3800,4200,0,0,360,NA,NA,0,0,0,0,285000,1,1,NA,NA,1,NA,68000,47,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,35,33,0,0,1,1
2024,47260,53,063,53063001201,Conventional: First lien site-built,Site-built,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Male,1,1,530000,74,6.82,NA,0,14200,6400,6900,1000,1000,360,NA,NA,0,0,0,0,716000,1,1,NA,NA,1,NA,235000,26,1,1,1,1,1,1,5,5,1,1,1,1,1,1,1,49,47,0,0,1,1
2024,34980,39,035,39035003200,Conventional: First lien site-built,Site-built,Not Hispanic or Latino,Asian,Female,1,1,390000,83,7.05,NA,0,10800,4900,5300,0,500,360,NA,NA,0,0,0,0,470000,1,1,NA,NA,1,NA,155000,31,1,1,2,2,1,1,3,3,1,1,2,2,1,1,1,40,38,0,0,1,1
2024,31540,37,119,37119001402,Conventional: First lien site-built,Site-built,Hispanic or Latino,White,Female,1,1,305000,87,7.38,NA,0,9300,4200,4600,0,300,360,NA,NA,0,0,0,0,351000,1,1,NA,NA,1,NA,88000,39,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,38,36,0,0,1,1
2024,22020,20,105,20105001804,Conventional: First lien site-built,Site-built,Not Hispanic or Latino,American Indian or Alaska Native,Male,1,1,275000,90,7.48,NA,0,8600,3700,4100,0,0,360,NA,NA,0,0,0,0,306000,1,1,NA,NA,1,NA,74000,43,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,32,30,0,0,1,1
2024,40900,45,043,45043002200,Conventional: First lien site-built,Site-built,Not Hispanic or Latino,Black or African American,Female,1,1,350000,85,7.22,NA,0,10100,4600,5000,0,500,360,NA,NA,0,0,0,0,412000,1,1,NA,NA,1,NA,125000,34,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,41,39,0,0,1,1
2024,27860,29,189,29189002503,Conventional: First lien site-built,Site-built,Not Hispanic or Latino,White,Male,1,1,465000,76,7.09,NA,0,12300,5500,5900,500,700,360,NA,NA,0,0,0,0,612000,1,1,NA,NA,1,NA,190000,29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,47,45,0,0,1,1
2024,45940,51,113,51113003100,FHA: First lien site-built,Site-built,Hispanic or Latino,Asian,Female,1,2,295000,89,6.95,NA,0,9700,4300,4700,0,0,360,NA,NA,0,0,0,0,332000,1,1,NA,NA,1,NA,78000,42,1,1,1,2,1,1,3,3,1,1,2,2,1,1,1,34,32,0,0,1,1
2024,12940,05,119,05119001402,Conventional: First lien site-built,Site-built,Not Hispanic or Latino,White,Female,1,1,420000,79,7.15,NA,0,11900,5300,5700,0,600,360,NA,NA,0,0,0,0,532000,1,1,NA,NA,1,NA,175000,30,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,44,42,0,0,1,1
2024,33874,39,093,39093002801,Conventional: First lien site-built,Site-built,Not Hispanic or Latino,Asian,Male,1,1,550000,69,6.75,NA,0,14800,6700,7200,1000,1500,360,NA,NA,0,0,0,0,797000,1,1,NA,NA,1,NA,295000,24,1,1,2,2,1,1,3,3,1,1,1,1,1,1,1,51,49,0,0,1,1
2024,51700,55,079,55079001603,VA: First lien site-built,Site-built,Not Hispanic or Latino,Black or African American,Male,1,1,345000,94,6.42,NA,0,8600,3600,4100,0,0,360,NA,NA,0,0,0,0,367000,1,1,NA,NA,1,NA,92000,38,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,36,34,0,0,1,1
2024,17660,16,019,16019001205,Conventional: First lien site-built,Site-built,Hispanic or Latino,White,Female,1,1,235000,92,7.61,NA,0,7400,3300,3600,0,0,360,NA,NA,0,0,0,0,255000,1,1,NA,NA,1,NA,62000,48,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,33,31,0,0,1,1
2024,22060,20,209,20209000701,Conventional: First lien site-built,Site-built,Not Hispanic or Latino,White,Male,1,1,385000,82,7.08,NA,0,10800,4800,5200,0,500,360,NA,NA,0,0,0,0,470000,1,1,NA,NA,1,NA,155000,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,46,44,0,0,1,1
2024,41180,47,037,47037001402,Conventional: First lien site-built,Site-built,Not Hispanic or Latino,Asian,Female,1,1,490000,73,6.91,NA,0,13200,6000,6500,500,1000,360,NA,NA,0,0,0,0,671000,1,1,NA,NA,1,NA,225000,27,1,1,2,2,1,1,3,3,1,1,2,2,1,1,1,48,46,0,0,1,1
2024,37900,41,049,41049002300,FHA: First lien site-built,Site-built,Not Hispanic or Latino,Black or African American,Male,1,2,255000,91,6.82,NA,0,8900,3900,4300,0,0,360,NA,NA,0,0,0,0,280000,1,1,NA,NA,1,NA,66000,49,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,31,29,0,0,1,1
2024,17460,15,003,15003002804,Conventional: First lien site-built,Site-built,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Female,1,1,405000,80,7.02,NA,0,11400,5100,5500,0,600,360,NA,NA,0,0,0,0,506000,1,1,NA,NA,1,NA,165000,31,1,1,1,1,1,1,5,5,1,1,2,2,1,1,1,42,40,0,0,1,1
2024,45340,51,059,51059001601,Conventional: First lien site-built,Site-built,Hispanic or Latino,White,Male,1,1,320000,86,7.33,NA,0,9700,4300,4700,0,300,360,NA,NA,0,0,0,0,372000,1,1,NA,NA,1,NA,98000,36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,37,0,0,1,1
2024,38300,41,089,41089001203,Conventional: First lien site-built,Site-built,Not Hispanic or Latino,Asian,Male,1,1,580000,68,6.79,NA,0,15200,6900,7400,1000,1500,360,NA,NA,0,0,0,0,853000,1,1,NA,NA,1,NA,310000,23,1,1,2,2,1,1,3,3,1,1,1,1,1,1,1,52,50,0,0,1,1
2024,12980,05,143,05143000902,Conventional: First lien site-built,Site-built,Not Hispanic or Latino,White,Female,1,1,395000,81,7.19,NA,0,11100,5000,5400,0,600,360,NA,NA,0,0,0,0,488000,1,1,NA,NA,1,NA,158000,30,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,43,41,0,0,1,1
2024,31820,37,127,37127002500,VA: First lien site-built,Site-built,Not Hispanic or Latino,Black or African American,Female,1,1,365000,95,6.51,NA,0,9100,3800,4300,0,0,360,NA,NA,0,0,0,0,384000,1,1,NA,NA,1,NA,98000,40,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,37,35,0,0,1,1
2024,25060,29,510,29510001801,Conventional: First lien site-built,Site-built,Not Hispanic or Latino,American Indian or Alaska Native,Male,1,1,285000,89,7.46,NA,0,8700,3900,4200,0,0,360,NA,NA,0,0,0,0,320000,1,1,NA,NA,1,NA,76000,45,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,34,32,0,0,1,1
2024,41140,47,065,47065003100,Conventional: First lien site-built,Site-built,Hispanic or Latino,Asian,Female,1,1,525000,71,6.87,NA,0,13800,6200,6700,1000,1000,360,NA,NA,0,0,0,0,739000,1,1,NA,NA,1,NA,265000,25,1,1,1,2,1,1,3,3,1,1,2,2,1,1,1,49,47,0,0,1,1
2024,16980,06,037,06037204502,Conventional: First lien site-built,Site-built,Not Hispanic or Latino,White,Male,1,1,435000,77,7.06,NA,0,12100,5400,5800,500,700,360,NA,NA,0,0,0,0,565000,1,1,NA,NA,1,NA,185000,28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,45,43,0,0,1,1
2024,35620,36,005,000100,Conventional: First Lien,One-to-four family dwelling (other than manufactured housing),Hispanic or Latino,Asian,Information not provided by applicant in mail, Internet, or telephone application,1,Home purchase,425000,80,6.75,2.5,0,4500,1200,1000,500,0,360,0,0,0,0,0,0,531250,Site-built,Principal residence,,,1,,95000,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,45,48,0,0,1,1
2024,16980,06,037,004302,Conventional: First Lien,One-to-four family dwelling (other than manufactured housing),Not Hispanic or Latino,White,Information not provided by applicant in mail, Internet, or telephone application,1,Home purchase,750000,85,6.5,2.0,0,6800,1500,1200,800,0,360,0,0,0,0,0,0,882353,Site-built,Principal residence,,,1,,180000,38,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,52,50,0,0,1,1
2024,19100,12,057,000400,FHA: First Lien,One-to-four family dwelling (other than manufactured housing),Not Hispanic or Latino,Black or African American,Male,1,Home purchase,315000,96,7.0,1.5,0,5200,1100,900,300,0,360,0,0,0,0,0,0,328125,Site-built,Principal residence,,,1,,65000,45,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,38,36,0,0,1,1
2024,26420,17,031,010100,VA: First Lien,One-to-four family dwelling (other than manufactured housing),Not Hispanic or Latino,White,Male,1,Home purchase,385000,92,6.25,1.0,0,3800,900,800,200,0,360,0,0,0,0,0,0,418478,Site-built,Principal residence,,,1,,78000,34,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,29,27,0,0,1,1
2024,41860,48,141,013002,Conventional: First Lien,One-to-four family dwelling (other than manufactured housing),Hispanic or Latino,White,Female,1,Home purchase,510000,75,7.0,2.75,0,5900,1400,1100,700,0,360,0,0,0,0,0,0,680000,Site-built,Principal residence,,,1,,120000,40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,41,39,0,0,1,1
2024,38060,45,019,004700,Conventional: First Lien,One-to-four family dwelling (other than manufactured housing),Not Hispanic or Latino,Asian,Female,1,Home improvement,275000,70,6.875,2.25,0,4100,1000,800,400,0,240,0,0,0,0,0,0,392857,Site-built,Principal residence,,,1,,85000,36,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,55,53,0,0,1,1
2024,12060,13,135,021300,Conventional: First Lien,One-to-four family dwelling (other than manufactured housing),Not Hispanic or Latino,White,Male,1,Refinancing,620000,82,6.375,1.75,0,7200,1600,1300,900,0,360,0,0,0,0,0,0,756098,Site-built,Principal residence,,,1,,145000,33,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,48,46,0,0,1,1
2024,14460,29,003,001001,USDA: First Lien,One-to-four family dwelling (other than manufactured housing),Not Hispanic or Latino,American Indian or Alaska Native,Female,1,Home purchase,185000,98,7.25,0.5,0,3200,800,600,100,0,360,0,0,0,0,0,0,188776,Site-built,Principal residence,,,1,,42000,48,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,31,29,0,0,1,1
2024,33100,39,035,000300,Conventional: First Lien,One-to-four family dwelling (other than manufactured housing),Hispanic or Latino,Black or African American,Male,1,Home purchase,340000,88,7.125,2.0,0,4800,1200,950,500,0,360,0,0,0,0,0,0,386364,Site-built,Principal residence,,,1,,72000,43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,31,0,0,1,1
2024,19740,13,217,030500,Conventional: First Lien,One-to-four family dwelling (other than manufactured housing),Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Male,1,Refinancing,455000,79,6.5,1.5,0,5400,1300,1000,600,0,360,0,0,0,0,0,0,575949,Site-built,Principal residence,,,1,,105000,37,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,44,42,0,0,1,1
2024,42660,51,650,940302,Conventional: First Lien,One-to-four family dwelling (other than manufactured housing),Not Hispanic or Latino,White,Female,1,Home purchase,890000,72,6.75,2.25,0,9500,2000,1600,1000,0,360,0,0,0,0,0,0,1236111,Site-built,Principal residence,,,1,,220000,28,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,59,57,0,0,1,1
2024,37900,45,063,010200,Conventional: First Lien,One-to-four family dwelling (other than manufactured housing),Hispanic or Latino,Asian,Female,1,Home purchase,295000,83,7.0,2.0,0,4300,1000,800,300,0,360,0,0,0,0,0,0,355422,Site-built,Principal residence,,,1,,68000,41,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,34,0,0,1,1
2024,35380,42,045,023400,Conventional: First Lien,One-to-four family dwelling (other than manufactured housing),Not Hispanic or Latino,White,Male,1,Home improvement,195000,65,6.875,2.5,0,3500,900,700,200,0,180,0,0,0,0,0,0,300000,Site-built,Principal residence,,,1,,58000,39,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,62,60,1,1,1,1
2024,31080,29,189,990100,FHA: First Lien,One-to-four family dwelling (other than manufactured housing),Not Hispanic or Latino,Black or African American,Female,1,Home purchase,235000,95,7.25,1.0,0,4100,950,750,250,0,360,0,0,0,0,0,0,247368,Site-built,Principal residence,,,1,,52000,46,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,28,26,0,0,1,1
2024,12540,09,003,041200,Conventional: First Lien,One-to-four family dwelling (other than manufactured housing),Not Hispanic or Latino,White,Male,1,Refinancing,725000,78,6.25,1.25,0,8200,1800,1400,800,0,360,0,0,0,0,0,0,929487,Site-built,Principal residence,,,1,,175000,30,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,53,51,0,0,1,1
2024,10420,25,009,000200,Conventional: First Lien,One-to-four family dwelling (other than manufactured housing),Hispanic or Latino,White,Female,1,Home purchase,565000,76,6.875,2.75,0,6400,1500,1200,700,0,360,0,0,0,0,0,0,743421,Site-built,Principal residence,,,1,,135000,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,47,45,0,0,1,1
2024,38900,46,081,012500,VA: First Lien,One-to-four family dwelling (other than manufactured housing),Not Hispanic or Latino,American Indian or Alaska Native,Male,1,Home purchase,415000,90,6.125,0.75,0,4600,1100,900,300,0,360,0,0,0,0,0,0,461111,Site-built,Principal residence,,,1,,88000,32,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,34,32,0,0,1,1
2024,22020,13,223,040200,Conventional: First Lien,One-to-four family dwelling (other than manufactured housing),Not Hispanic or Latino,Asian,Female,1,Home purchase,775000,81,6.75,2.0,0,8700,1900,1500,900,0,360,0,0,0,0,0,0,957407,Site-built,Principal residence,,,1,,165000,29,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,56,54,0,0,1,1
2024,17140,06,067,000100,Conventional: First Lien,One-to-four family dwelling (other than manufactured housing),Hispanic or Latino,Black or African American,Male,1,Refinancing,525000,87,7.0,2.25,0,6100,1400,1100,600,0,360,0,0,0,0,0,0,603448,Site-built,Principal residence,,,1,,115000,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,37,0,0,1,1
2024,24330,13,121,010100,Conventional: First Lien,One-to-four family dwelling (other than manufactured housing),Not Hispanic or Latino,White,Male,1,Home purchase,685000,74,6.375,1.5,0,7600,1700,1300,700,0,360,0,0,0,0,0,0,925676,Site-built,Principal residence,,,1,,155000,31,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,61,59,1,1,1,1
2024,36500,39,035,000400,Conventional: First Lien,One-to-four family dwelling (other than manufactured housing),Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Female,1,Home purchase,365000,80,6.875,2.0,0,5100,1200,950,500,0,360,0,0,0,0,0,0,456250,Site-built,Principal residence,,,1,,92000,36,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,43,41,0,0,1,1
2024,45300,51,059,004500,Conventional: First Lien,One-to-four family dwelling (other than manufactured housing),Hispanic or Latino,White,Male,1,Home improvement,245000,68,7.125,2.5,0,3800,950,750,250,0,240,0,0,0,0,0,0,360294,Site-built,Principal residence,,,1,,62000,44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,49,47,0,0,1,1
2024,38300,46,093,015600,FHA: First Lien,One-to-four family dwelling (other than manufactured housing),Not Hispanic or Latino,Black or African American,Female,1,Home purchase,285000,93,7.375,1.25,0,4400,1050,850,300,0,360,0,0,0,0,0,0,306452,Site-built,Principal residence,,,1,,58000,47,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,30,28,0,0,1,1
2024,29540,29,189,980300,Conventional: First Lien,One-to-four family dwelling (other than manufactured housing),Not Hispanic or Latino,Asian,Male,1,Refinancing,595000,77,6.5,1.75,0,6800,1500,1200,700,0,360,0,0,0,0,0,0,772727,Site-built,Principal residence,,,1,,140000,33,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,50,48,0,0,1,1
2024,13740,09,001,000300,Conventional: First Lien,One-to-four family dwelling (other than manufactured housing),Hispanic or Latino,American Indian or Alaska Native,Female,1,Home purchase,415000,85,6.75,2.25,0,5200,1250,1000,500,0,360,0,0,0,0,0,0,488235,Site-built,Principal residence,,,1,,98000,38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,37,35,0,0,1,1
2024,22220,13,235,050200,USDA: First Lien,One-to-four family dwelling (other than manufactured housing),Not Hispanic or Latino,White,Male,1,Home purchase,205000,97,7.0,0.75,0,3400,850,650,150,0,360,0,0,0,0,0,0,211340,Site-built,Principal residence,,,1,,48000,49,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,26,24,0,0,1,1
2024,38060,45,019,004800,Conventional: First Lien,One-to-four family dwelling (other than manufactured housing),Not Hispanic or Latino,White,Female,1,Home purchase,945000,73,6.625,2.0,0,10200,2200,1700,1100,0,360,0,0,0,0,0,0,1294521,Site-built,Principal residence,,,1,,235000,27,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,64,62,1,1,1,1
2024,41860,48,141,013100,Conventional: First Lien,One-to-four family dwelling (other than manufactured housing),Hispanic or Latino,Black or African American,Male,1,Home purchase,375000,82,7.0,2.5,0,5300,1300,1000,500,0,360,0,0,0,0,0,0,457317,Site-built,Principal residence,,,1,,82000,40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35,33,0,0,1,1
2024,12060,13,135,021400,Conventional: First Lien,One-to-four family dwelling (other than manufactured housing),Not Hispanic or Latino,Asian,Female,1,Refinancing,825000,83,6.375,1.5,0,9100,2000,1600,900,0,360,0,0,0,0,0,0,994048,Site-built,Principal residence,,,1,,190000,32,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,57,55,0,0,1,1
